timeStep;prevPrice;prevCustomers;chosenAction;oldQValue;newQValue;rand;reward
15034;1.0;14;2.0;227.9648044797621;244.898635045983;false;33.0
15035;3.0;11;2.0;235.44292782887;234.47694549130594;false;30.0
15036;5.0;6;-2.0;227.19660610145104;227.75895672105688;false;30.0
15037;3.0;10;-2.0;219.73217413450763;222.21641353370566;false;14.0
15038;1.0;14;2.0;231.3515705930063;228.2061198129125;false;30.0
15039;3.0;10;-2.0;220.22902201434724;216.09539938073857;false;12.0
15040;1.0;12;2.0;226.7726659785984;227.46206773886297;false;30.0
15041;5.0;10;2.0;233.80755668778073;221.17173024853855;false;15.0
15042;5.0;3;-2.0;229.07970027615394;227.46206773886297;false;30.0
15043;3.0;10;-2.0;219.4022974876255;221.6502323932888;false;14.0
15044;1.0;14;2.0;230.72248043698755;227.86669602188235;false;30.0
15045;3.0;10;-2.0;219.85188446875816;221.13619119856986;false;14.0
15046;1.0;14;2.0;230.1513235539665;228.09787123324844;false;30.0
15047;3.0;10;-2.0;220.1087458147205;220.7665697808406;false;14.0
15048;1.0;14;2.0;229.7406330898229;228.21627954715007;false;30.0
15049;3.0;10;-2.0;220.2403106079445;220.4921861431595;false;14.0
15050;1.0;14;2.0;229.43576238128833;228.26161714348876;false;30.0
15051;3.0;10;-2.0;220.29068571498752;221.79385980393917;false;17.0
15052;1.0;17;2.0;227.54873311548795;228.53218847950006;false;30.0
15053;3.0;10;-2.0;220.59132053277784;221.97088176946133;false;17.0
15054;1.0;17;2.0;227.74542418829037;228.7805095021031;false;30.0
15055;3.0;10;-2.0;220.86723278011453;220.28084000035557;false;14.0
15056;1.0;14;2.0;229.20093333372841;228.67495880174647;false;30.0
15057;3.0;10;-2.0;220.74995422416274;220.18616458459883;false;14.0
15058;1.0;14;2.0;229.09573842733204;223.97241173562074;false;27.0
15059;3.0;9;-2.0;218.85823526180081;222.25453150575103;false;16.0
15060;1.0;16;2.0;229.1717016730567;228.57347666662497;false;30.0
15061;3.0;10;-2.0;220.63719629624995;219.2639657800908;false;14.0
15062;1.0;14;2.0;228.07107308898978;224.58374505953176;false;27.0
15063;3.0;9;-2.0;219.53749451059085;216.2194916975862;false;12.0
15064;1.0;12;2.0;226.91054633065133;238.5591706360755;false;39.0
15065;3.0;13;-2.0;221.73241181786165;218.63624673478836;false;14.0
15066;1.0;14;2.0;227.37360748309817;221.94066008752193;false;24.0
15067;3.0;8;-2.0;219.93406676391325;222.79232239191052;false;15.0
15068;1.0;15;2.0;230.8803582132339;218.503607613623;false;21.0
15069;3.0;7;-2.0;219.44845290402554;221.7948298598145;false;11.0
15070;1.0;11;2.0;234.21647762201613;228.32629517371632;false;30.0
15071;3.0;10;-2.0;220.36255019301814;218.4776729787867;false;13.0
15072;1.0;13;2.0;228.30852553198523;227.98701727515467;false;30.0
15073;3.0;10;-2.0;219.98557475017185;217.65831620358463;false;14.0
15074;1.0;14;2.0;226.28701800398292;227.56811073676897;false;30.0
15075;3.0;10;-2.0;219.5201230408544;218.31624407256254;false;12.0
15076;1.0;12;2.0;229.24027119173616;234.3425525529933;false;36.0
15077;3.0;12;-2.0;220.38061394777034;217.88891289548613;false;14.0
15078;1.0;14;2.0;226.54323655054014;227.35141252247644;false;30.0
15079;3.0;10;-2.0;219.27934724719603;218.03438457043467;false;14.0
15080;1.0;14;2.0;226.7048717449274;227.12731924065938;false;30.0
15081;5.0;10;2.0;231.28039139993228;234.57816860283498;false;30.0
15082;5.0;6;-2.0;227.3090762253722;227.12731924065938;false;30.0
15083;3.0;10;-2.0;219.03035471184376;218.11042511966642;false;14.0
15084;1.0;14;2.0;226.7893612440738;222.45514610056145;false;24.0
15085;3.0;8;-2.0;220.5057178895127;217.3302663938342;false;14.0
15086;1.0;14;2.0;225.92251821537133;226.96173191406746;false;30.0
15087;3.0;10;-2.0;218.8463687934083;217.51732485959948;false;14.0
15088;1.0;14;2.0;226.13036095511055;218.925955465665;false;21.0
15089;3.0;7;-2.0;219.91772829518334;220.56450728398056;false;15.0
15090;1.0;15;2.0;228.40500809331172;226.72250400598188;false;30.0
15091;3.0;10;-2.0;218.58056000664652;216.2205318714993;false;14.0
15092;1.0;14;2.0;224.68947985722144;244.72475822522148;false;33.0
15093;3.0;11;2.0;235.2497313613572;234.54545234558668;false;30.0
15094;5.0;6;-2.0;227.27272482842963;226.2976989416554;false;30.0
15095;3.0;10;-2.0;218.1085543796171;219.8268819777393;false;14.0
15096;1.0;14;2.0;228.69653553082145;244.59798800238278;false;33.0
15097;3.0;11;2.0;235.1088755582031;234.3699476859673;false;30.0
15098;5.0;6;-2.0;227.07771965107477;226.60699790931739;false;30.0
15099;3.0;10;-2.0;218.45221989924153;222.68914342262033;false;14.0
15100;1.0;14;2.0;231.8768260251337;227.36964414352556;false;30.0
15101;3.0;10;-2.0;219.2996046039173;220.2616565482612;false;15.0
15102;1.0;15;2.0;228.06850727584575;238.0018609211223;false;39.0
15103;3.0;13;-2.0;221.113178801247;221.87785068393086;false;14.0
15104;1.0;14;2.0;230.97538964881207;227.54281349350745;false;30.0
15105;3.0;10;-2.0;219.49201499278607;221.25998697597603;false;14.0
15106;1.0;14;2.0;230.28887441775115;227.86104845048166;false;30.0
15107;3.0;10;-2.0;219.84560938942406;220.82297830186752;false;14.0
15108;1.0;14;2.0;229.80330922429724;223.98650455319094;false;27.0
15109;3.0;9;-2.0;218.87389394798993;222.04966020441094;false;15.0
15110;1.0;15;2.0;230.05517800490105;228.03697485472148;false;30.0
15111;3.0;10;-2.0;220.04108317191276;219.77595346106838;false;14.0
15112;1.0;14;2.0;228.63994829007598;221.88356483133933;false;24.0
15113;3.0;8;-2.0;219.870627590377;218.41980149255718;false;13.0
15114;1.0;13;2.0;228.2442238806191;227.98925150676948;false;30.0
15115;3.0;10;-2.0;219.98805722974387;218.55980443849577;false;14.0
15116;1.0;14;2.0;227.28867159832865;221.62241613373175;false;24.0
15117;3.0;8;-2.0;219.58046237081305;217.53987845486836;false;14.0
15118;1.0;14;2.0;226.15542050540927;227.73216600434483;false;30.0
15119;3.0;10;-2.0;219.70240667149426;217.82369264467675;false;14.0
15120;1.0;14;2.0;226.47076960519638;238.13950186000537;false;39.0
15121;5.0;10;2.0;231.93994684051282;230.38148147336577;false;25.0
15122;5.0;5;-2.0;228.2016460815175;219.04237568364852;false;21.0
15123;3.0;7;-2.0;220.04708409294278;219.92406445054237;false;14.0
15124;1.0;14;2.0;228.80451605615818;227.39399747951768;false;30.0
15125;3.0;10;-2.0;219.32666386613076;219.67017110674706;false;14.0
15126;1.0;14;2.0;228.52241234083007;221.2551110288617;false;24.0
15127;3.0;8;-2.0;219.1723455876241;218.37390646526424;false;13.0
15128;1.0;13;2.0;228.19322940584917;227.4558287828286;false;30.0
15129;3.0;10;-2.0;219.395365314254;218.36205687059277;false;14.0
15130;1.0;14;2.0;227.0689520784364;227.26983326296957;false;30.0
15131;3.0;10;-2.0;219.18870362552175;222.15719712594762;false;17.0
15132;1.0;17;2.0;227.9524412510529;227.80416209304624;false;30.0
15133;3.0;10;-2.0;219.78240232560694;218.39821548380874;false;14.0
15134;1.0;14;2.0;227.10912831534304;227.55500846152256;false;30.0
15135;3.0;10;-2.0;219.5055649572473;221.68638363737864;false;15.0
15136;1.0;15;2.0;229.65153737486514;227.9475558239462;false;30.0
15137;3.0;10;-2.0;219.94172869327355;222.14685100459332;false;16.0
15138;1.0;16;2.0;229.05205667177034;228.34447783998377;false;30.0
15139;3.0;10;-2.0;220.3827531555375;218.47847391012107;false;14.0
15140;1.0;14;2.0;227.19830434457896;219.02023214801645;false;21.0
15141;3.0;7;-2.0;220.0224801644627;217.00642091473983;false;14.0
15142;1.0;14;2.0;225.56268990526647;228.0017075758088;false;30.0
15143;3.0;10;-2.0;220.00189730645423;217.44544409543747;false;14.0
15144;1.0;14;2.0;226.05049343937495;238.13950186000537;false;39.0
15145;3.0;13;-2.0;221.26611317778375;219.62146561115094;false;14.0
15146;1.0;14;2.0;228.46829512350104;227.54154599782578;false;30.0
15147;3.0;10;-2.0;219.49060666425086;220.73459701912054;false;11.0
15148;1.0;11;2.0;233.03844113235616;233.89404636358216;false;36.0
15149;3.0;12;-2.0;219.8822737373135;219.45465076852938;false;14.0
15150;1.0;14;2.0;228.28294529836597;224.5581424793467;false;27.0
15151;3.0;9;-2.0;219.50904719927414;218.7841862611059;false;14.0
15152;1.0;14;2.0;227.53798473456212;227.76546426170233;false;30.0
15153;3.0;10;-2.0;219.7394047352248;218.82513257599115;false;14.0
15154;1.0;14;2.0;227.58348063999017;227.6008952730403;false;30.0
15155;3.0;10;-2.0;219.5565503033781;218.82826720994018;false;14.0
15156;1.0;14;2.0;227.5869635666002;221.11139198683694;false;24.0
15157;3.0;8;-2.0;219.01265776315213;217.6626643255828;false;14.0
15158;1.0;14;2.0;226.29184925064754;218.4773414830663;false;21.0
15159;3.0;7;-2.0;219.41926831451812;216.25605292741818;false;14.0
15160;1.0;14;2.0;224.7289476971313;227.46980431622146;false;30.0
15161;5.0;10;2.0;231.6282537670834;220.8805563918262;false;15.0
15162;5.0;3;-2.0;228.75617376869576;227.46980431622146;false;30.0
15163;3.0;10;-2.0;219.4108936846905;222.01948681487173;false;16.0
15164;1.0;16;2.0;228.91054090541303;227.93935107965407;false;30.0
15165;3.0;10;-2.0;219.93261231072674;216.7494071188544;false;14.0
15166;1.0;14;2.0;225.27711902094933;227.36637414511705;false;30.0
15167;3.0;10;-2.0;219.29597127235226;220.88860596074122;false;11.0
15168;1.0;11;2.0;233.20956217860135;220.86839316807445;false;24.0
15169;3.0;8;-2.0;218.74265907563827;217.12547304120457;false;14.0
15170;1.0;14;2.0;225.69497004578287;224.42766751047645;false;27.0
15171;3.0;9;-2.0;219.3640750116405;218.24117435312056;false;13.0
15172;1.0;13;2.0;228.04574928124507;227.65304838902705;false;30.0
15173;3.0;10;-2.0;219.61449821003006;218.17048819252133;false;13.0
15174;1.0;13;2.0;227.96720910280146;233.81707422920104;false;36.0
15175;3.0;12;-2.0;219.7967491435567;216.89735858484943;false;14.0
15176;1.0;14;2.0;225.4415095387216;227.39312658587548;false;30.0
15177;3.0;10;-2.0;219.3256962065283;217.24864965333714;false;14.0
15178;1.0;14;2.0;225.83183294815237;227.01925820630106;false;30.0
15179;3.0;10;-2.0;218.91028689589007;222.1305068775064;false;17.0
15180;1.0;17;2.0;227.92278541945157;244.46498098538035;false;33.0
15181;3.0;11;2.0;234.96108998375593;234.28521777245098;false;30.0
15182;5.0;6;-2.0;226.9835753027233;220.57729968187638;false;24.0
15183;3.0;8;-2.0;218.41922186875152;217.4623861998039;false;14.0
15184;1.0;14;2.0;226.0693179997821;227.598897802992;false;30.0
15185;3.0;10;-2.0;219.55433089221333;219.22346391527324;false;13.0
15186;1.0;13;2.0;229.13718212808138;227.5393417471428;false;30.0
15187;3.0;10;-2.0;219.48815749682532;221.84467264623513;false;16.0
15188;1.0;16;2.0;228.71630294026124;237.84346529801147;false;39.0
15189;3.0;13;-2.0;220.9371836644572;219.23465471758882;false;12.0
15190;1.0;12;2.0;230.2607274639876;227.96351447403657;false;30.0
15191;3.0;10;-2.0;219.9594605267073;217.73771056438167;false;14.0
15192;1.0;14;2.0;226.37523396042408;224.22554539194286;false;27.0
15193;3.0;9;-2.0;219.1394948799365;217.35076662205506;false;14.0
15194;1.0;14;2.0;225.94529624672785;227.56359948081794;false;30.0
15195;3.0;10;-2.0;219.51511053424215;223.48756187063017;false;16.0
15196;1.0;16;2.0;230.5417354118113;244.34332398734546;false;33.0
15197;3.0;11;2.0;234.82591554149494;233.13208816069854;false;30.0
15198;5.0;6;-2.0;225.70232017855392;228.2786407213678;false;30.0
15199;3.0;10;-2.0;220.30960080151976;225.9718478142263;false;16.0
15200;1.0;16;2.0;233.3020531269181;229.29784518365497;false;30.0
15201;5.0;10;2.0;229.47871429203195;233.59582585840502;false;30.0
15202;5.0;6;-2.0;226.2175842871167;229.29784518365497;false;30.0
15203;3.0;10;-2.0;221.44205020406108;218.9358526467043;false;13.0
15204;1.0;13;2.0;228.81761405189366;228.84672962333073;false;30.0
15205;3.0;10;-2.0;220.9408106925897;218.66719553884639;false;11.0
15206;1.0;11;2.0;230.74132837649597;220.4050692614658;false;24.0
15207;3.0;8;-2.0;218.227854734962;225.1081020793736;false;17.0
15208;1.0;17;2.0;231.23122453263733;228.43747889565697;false;30.0
15209;3.0;10;-2.0;220.48608766184105;217.6420612041913;false;14.0
15210;1.0;14;2.0;226.26895689354586;217.90796271338832;false;21.0
15211;3.0;7;-2.0;218.78662523709812;225.25109038443895;false;16.0
15212;1.0;16;2.0;232.5012115382655;244.0384350588021;false;33.0
15213;3.0;11;2.0;234.48715006533567;234.15027281978192;false;30.0
15214;5.0;6;-2.0;226.83363646642434;223.9035743055242;false;27.0
15215;3.0;9;-2.0;218.7817492283602;216.13708225176293;false;14.0
15216;1.0;14;2.0;224.59675805751436;219.07156643990965;false;21.0
15217;3.0;7;-2.0;220.07951826656628;215.14254776059408;false;14.0
15218;1.0;14;2.0;223.49171973399342;227.92555413328;false;30.0
15219;3.0;10;-2.0;219.9172823703111;215.94063795246566;false;14.0
15220;1.0;14;2.0;224.37848661385073;227.20975813806783;false;30.0
15221;3.0;10;-2.0;219.12195348674203;224.60522786471714;false;17.0
15222;1.0;17;2.0;230.67247540524124;228.19674752610334;false;30.0
15223;3.0;10;-2.0;220.21860836233705;216.45026682682473;false;14.0
15224;1.0;14;2.0;224.94474091869415;227.51844604971114;false;30.0
15225;3.0;10;-2.0;219.4649400552346;221.37966695821322;false;15.0
15226;1.0;15;2.0;229.31074106468137;227.86309689224728;false;30.0
15227;3.0;10;-2.0;219.8478854358303;218.94109344956297;false;13.0
15228;1.0;13;2.0;228.82343716618107;233.29518392863372;false;36.0
15229;3.0;12;-2.0;219.21687103181523;216.91353375040782;false;14.0
15230;1.0;14;2.0;225.45948194489756;227.69987433471917;false;30.0
15231;3.0;10;-2.0;219.66652703857685;227.32779061813554;false;16.0
15232;1.0;16;2.0;234.80865624237282;229.07890177903974;false;30.0
15233;3.0;10;-2.0;221.19877975448858;224.15959684647228;false;17.0
15234;1.0;17;2.0;230.17732982941365;229.6118488555968;false;30.0
15235;3.0;10;-2.0;221.79094317288533;217.3168043805757;false;14.0
15236;1.0;14;2.0;225.90756042286188;223.42753424973668;false;27.0
15237;3.0;9;-2.0;218.25281583304076;216.87039966941316;false;14.0
15238;1.0;14;2.0;225.41155518823683;228.80650387298107;false;30.0
15239;3.0;10;-2.0;220.8961154144234;217.4814904326671;false;14.0
15240;1.0;14;2.0;226.09054492518567;218.18291174883467;false;21.0
15241;5.0;10;2.0;230.30213660530657;228.73281280174936;false;25.0
15242;5.0;5;-2.0;226.36979200194372;232.8805832179804;false;36.0
15243;3.0;12;-2.0;218.75620357553376;216.05811646092394;false;14.0
15244;1.0;14;2.0;224.50901828991547;221.6435137834599;false;24.0
15245;3.0;8;-2.0;219.6039042038443;215.54232564976192;false;14.0
15246;1.0;14;2.0;223.93591738862435;228.19187137626494;false;30.0
15247;3.0;10;-2.0;220.21319041807214;221.1190910071751;false;15.0
15248;1.0;15;2.0;229.02121223019455;223.1786993402837;false;27.0
15249;3.0;9;-2.0;217.97633260031523;224.05781027118528;false;17.0
15250;1.0;17;2.0;230.0642336346503;243.97779715460243;false;33.0
15251;3.0;11;2.0;234.4197746162249;233.62286163081987;false;30.0
15252;5.0;6;-2.0;226.2476240342443;224.27336532104033;false;27.0
15253;3.0;9;-2.0;219.19262813448924;216.80666889814094;false;11.0
15254;1.0;11;2.0;228.67407655348993;232.3949275373506;false;36.0
15255;3.0;12;-2.0;218.2165861526118;216.30839736753722;false;14.0
15256;1.0;14;2.0;224.78710818615247;228.35493348230347;false;30.0
15257;3.0;10;-2.0;220.39437053589273;216.9506059208444;false;14.0
15258;1.0;14;2.0;225.50067324538267;227.73505585159475;false;30.0
15259;3.0;10;-2.0;219.70561761288306;226.56225170477666;false;17.0
15260;1.0;17;2.0;232.84694633864072;243.8343528172295;false;33.0
15261;3.0;11;2.0;234.2603920191439;220.6490098903808;false;15.0
15262;5.0;3;-2.0;228.4988998782009;218.18291174883467;false;21.0
15263;3.0;7;-2.0;219.09212416537184;217.3527947899626;false;14.0
15264;1.0;14;2.0;225.9475497666251;228.9692499881356;false;30.0
15265;3.0;10;-2.0;221.07694443126178;219.74600786680443;false;13.0
15266;1.0;13;2.0;229.7177865186716;241.38430403405215;false;33.0
15267;3.0;11;2.0;231.53811559339127;243.3482053506481;false;40.0
15268;5.0;8;-2.0;225.942450389609;223.84389265849762;false;27.0
15269;3.0;9;-2.0;218.71543628721957;217.89670082983446;false;14.0
15270;1.0;14;2.0;226.55188981092718;228.72968140653327;false;30.0
15271;3.0;10;-2.0;220.8107571183703;218.82115637939765;false;12.0
15272;1.0;12;2.0;229.8012848659974;228.3715532735182;false;30.0
15273;3.0;10;-2.0;220.41283697057577;218.28870331704357;false;14.0
15274;1.0;14;2.0;226.9874481300484;227.9892092158824;false;30.0
15275;3.0;10;-2.0;219.98801023986934;221.84598101957295;false;13.0
15276;1.0;13;2.0;232.0510900217477;228.32364395622906;false;30.0
15277;3.0;10;-2.0;220.35960439581007;218.5638046927514;false;12.0
15278;1.0;12;2.0;229.51533854750156;228.00040000967851;false;30.0
15279;3.0;10;-2.0;220.00044445519833;217.47642207523586;false;11.0
15280;1.0;11;2.0;229.41824675026206;227.54607598128524;false;30.0
15281;5.0;10;2.0;229.98827184459512;218.79213202709488;false;15.0
15282;5.0;3;-2.0;226.43570225232764;227.54607598128524;false;30.0
15283;3.0;10;-2.0;219.49563997920583;218.46902031249368;false;14.0
15284;1.0;14;2.0;227.1878003472152;227.36128444127706;false;30.0
15285;3.0;10;-2.0;219.2903160458634;220.06743868699115;false;15.0
15286;1.0;15;2.0;227.85270965221238;232.0514535560372;false;36.0
15287;3.0;12;-2.0;217.83494839559688;218.5002474494248;false;14.0
15288;1.0;14;2.0;227.22249716602755;227.50116651668006;false;30.0
15289;3.0;10;-2.0;219.44574057408894;218.55040793254224;false;14.0
15290;1.0;14;2.0;227.27823103615805;227.34000664120165;false;30.0
15291;3.0;10;-2.0;219.2666740457796;218.5615275414501;false;14.0
15292;1.0;14;2.0;227.29058615716676;227.21308027042232;false;30.0
15293;3.0;10;-2.0;219.1256447449137;218.5475764818361;false;14.0
15294;1.0;14;2.0;227.27508497981788;227.1090279830684;false;30.0
15295;3.0;10;-2.0;219.0100310922982;217.13943133682002;false;11.0
15296;1.0;11;2.0;229.0438125964667;226.77232002708232;false;30.0
15297;3.0;10;-2.0;218.63591114120257;228.53998487092264;false;17.0
15298;1.0;17;2.0;235.04442763435847;232.17120738572623;false;36.0
15299;3.0;12;-2.0;217.96800820636247;218.51768622242116;false;14.0
15300;1.0;14;2.0;227.24187358046797;228.55505329843191;false;30.0
15301;3.0;10;-2.0;220.61672588714657;221.1750407277796;false;13.0
15302;1.0;13;2.0;231.305600808644;223.6965202761683;false;27.0
15303;3.0;9;-2.0;218.55168919574254;218.75405857165467;false;14.0
15304;1.0;14;2.0;227.50450952406075;217.86983246126098;false;21.0
15305;3.0;7;-2.0;218.74425829029;217.01981670035073;false;14.0
15306;1.0;14;2.0;225.5775741115008;217.55943297507193;false;21.0
15307;3.0;7;-2.0;218.39936997230214;216.73056267433086;false;11.0
15308;1.0;11;2.0;228.58951408258983;237.53701008757517;false;39.0
15309;3.0;13;-2.0;220.59667787508351;215.57655129579354;false;14.0
15310;1.0;14;2.0;223.97394588421503;228.65554996974586;false;30.0
15311;3.0;10;-2.0;220.72838885527318;216.41924003118908;false;14.0
15312;1.0;14;2.0;224.9102667013212;223.73294676383247;false;27.0
15313;3.0;9;-2.0;218.59216307092495;216.20732244244113;false;14.0
15314;1.0;14;2.0;224.67480271382345;227.87990318141073;false;30.0
15315;3.0;10;-2.0;219.86655909045635;216.78424052660682;false;14.0
15316;1.0;14;2.0;225.3158228073409;243.51012019035838;false;33.0
15317;3.0;11;2.0;233.90013354484265;233.51279192701364;false;35.0
15318;5.0;7;-4.0;220.56976880779294;220.05921405554997;false;14.0
15319;1.0;14;2.0;228.9546822839444;227.32508583991782;false;30.0
15320;3.0;10;-2.0;219.25009537768645;226.2964348147356;false;16.0
15321;5.0;10;2.0;227.74904388109508;228.59342693858667;false;30.0
15322;3.0;10;-2.0;220.6593632650963;219.76588669562517;false;14.0
15323;1.0;14;2.0;228.62876299513908;228.43260115608186;false;30.0
15324;3.0;10;-2.0;220.48066795120207;219.73057756459488;false;14.0
15325;1.0;14;2.0;228.58953062732763;228.29758488649256;false;30.0
15326;3.0;10;-2.0;220.33064987388062;218.29111575594328;false;12.0
15327;1.0;12;2.0;229.21235083993696;223.30367545070536;false;27.0
15328;3.0;9;-2.0;218.11519494522818;219.67802733124458;false;14.0
15329;1.0;14;2.0;228.53114147916062;227.93046874526385;false;30.0
15330;3.0;10;-2.0;219.92274305029315;219.56990623914314;false;14.0
15331;1.0;14;2.0;228.41100693238127;217.2590476614371;false;21.0
15332;3.0;7;-2.0;218.06560851270788;226.2964348147356;false;16.0
